"","idHash","date","greek","athlete","financialAid","gender","geography","highschool","legacy","major","orientation","race","year","school","q5","q1","q3","q6","q2","q7","q8","q4","ipedsId","caseid","weight"
"331","c7b633f7165744dc85bd94f1a64ebaaaef6ae74ed75aa2c491ec4c8e6461b9c9",2019-03-29 04:45:56,4,3,1,1,5,2,2,39,7,7,4,69,4,2,2,2,1,4,2,1,231174,331,0.949957159916681
"332","cea3dc361fed48f8f5e8b4392d278eb4d6d76e8d5475aee978b67ecffc82e69e",2019-03-29 04:46:06,4,3,1,1,5,1,2,4,2,7,2,414,3,1,1,3,9,3,1,2,236939,332,0.671944248215428
"333","da7a7aaf197a1e2ca87fcdc8f97640bdbdd355e28c8325c5f6a9766871d679cb",2019-03-29 04:46:08,4,4,1,1,1,1,2,27,2,7,3,230,3,2,1,3,9,3,1,2,196088,333,0.718596772354376
"334","e46e42fb3385806303f507b8b2ae9fd19cf084b525788ae7f51fc09cca1a465e",2019-03-29 04:46:12,4,2,1,3,3,1,2,72,1,7,2,397,4,3,2,3,1,4,2,1,104151,334,0.302099326890746
"335","4f83bb52ade43c3ca725d30062690ced071741c72c8011d1c026bc4d8f2e5282",2019-03-29 04:46:31,4,3,2,1,4,1,2,27,2,1,1,97,5,2,2,5,19,5,1,3,228723,335,2.33805424452707
"336","cab9bf36eae0773262661b90f4c3770436f89022dc2747df3731d8886c7418b3",2019-03-29 04:47:36,1,3,2,2,1,1,2,1213,2,7,1,143,2,1,2,4,19,2,1,2,186380,336,0.872604337398202
"337","2ea563979038850dc7e45d6aedd373b5d4f9e3a9af30a56a617d3e051c0da4e6",2019-03-29 04:48:47,4,3,1,2,1,1,2,39,1,7,5,228,4,1,2,1,3,4,2,1,NA,337,0.641574562516069
"338","793515e3302993c755be62624587e2dfeb7fdd7b6f8fde6b414ee3d42124c7ce",2019-03-29 04:49:03,3,3,2,1,4,1,2,55,2,4,4,91,3,1,2,2,10,3,1,1,228778,338,0.576086594719876
"339","1635d943513a7e4620777377af5f5830664865b6e47239b23d13b5b320409ca1",2019-03-29 04:49:04,4,3,1,1,2,1,2,5560,2,7,3,225,4,1,2,2,10,4,2,1,211440,339,0.718596772354376
"340","9528c9ec657a97e736e5c4ce44340b950c0e574d7a1c643a234791d36288b764",2019-03-29 04:49:24,4,3,1,1,1,1,2,52,2,7,3,46,4,2,2,2,10,3,2,1,218706,340,0.718596772354376
"341","cf4f4b89b88a7be99a666686d7cf4ee66a0f182d73bc74272f56403fd3f17ed5",2019-03-29 04:49:53,4,3,1,1,1,1,2,47,2,6,3,80,3,1,2,4,9,2,1,2,182670,341,0.445945957061595
"342","5c70c3d177a644607d4221df0a51a91c424b3831edafe6046443f3308ae4130a",2019-03-29 04:50:00,3,3,1,1,4,1,2,29,3,7,3,254,4,1,2,2,3,4,1,1,106397,342,0.718596772354376
"343","1346ddb99c5082aae57ae98c095474cfee373de0dc45badcf5c1e0d62accc896",2019-03-29 04:51:08,4,3,1,2,1,1,2,27,2,7,1,60,2,2,2,4,2,2,1,2,199847,343,0.872604337398202
"344","6c06b5cf8f9871f21e4094682602fa17b1cd6d23fe3f6070a89839225e1505e9",2019-03-29 04:51:20,4,3,1,1,3,1,1,27,2,7,4,189,2,1,1,4,19,3,1,2,178396,344,0.949957159916681
"345","cc020505a18cbf5d426c0a1edfb1e5abad106b43a732d5714bdff050d7699bab",2019-03-29 04:51:32,4,3,1,2,5,1,2,52,2,7,4,397,4,1,2,2,19,2,2,1,104151,345,1.34919434904202
"346","8fda16f8c8d7ca46fbc55704b44a07ec1141d8dca2fa4efa200c5518f2a6509c",2019-03-29 04:51:52,4,3,1,1,5,2,2,51,2,7,2,130,4,1,2,2,1,4,1,1,122612,346,0.671944248215428
"347","4bddbc1ce4d440a82522ea8cc7d3837ee00d45f7f93a7bce6471e7684ebb9cb0",2019-03-29 04:51:55,4,3,2,2,4,1,2,27,7,7,3,394,3,1,2,3,19,3,2,1,100858,347,1.02060044958806
"348","cbd75ef1ffb6f108e4cdeaa69a1a25e42d34d9bc294ccb84e1e6ad82784c7540",2019-03-29 04:53:43,4,3,2,2,3,1,2,11434,2,7,5,808,1,2,1,4,4,1,1,2,176965,348,0.641574562516069
"349","3ff139a6e26d805ef4fc20ec7e479d546e9b70a01962315eb37155603026f948",2019-03-29 04:53:45,4,3,1,2,3,1,2,70,3,7,2,167,4,1,2,1,4,3,2,1,179308,349,0.954341333290293
"350","ebed09a484725be0343185468fe91f84c4c955cb7951137a763358d778362e7c",2019-03-29 04:54:07,4,3,2,2,3,2,2,5514,2,7,1,342,3,1,2,2,1,2,1,1,169798,350,0.872604337398202
"351","1f0940983b124252523d00aeb017e06ff23d3f4832178083a2ff381673757c3c",2019-03-29 04:54:24,4,3,2,1,4,1,2,27,2,7,1,41,4,1,2,2,1,4,2,1,217882,351,0.614393870441535
"352","d6667c2e5bd7c8913ffa8b16e738358584d9bfd0480ab1ca68a689e80353b6c7",2019-03-29 04:54:24,4,3,1,2,1,1,2,13,6,6,1,80,4,1,2,2,2,3,2,1,182670,352,0.541519794337787
"353","a9b42df2c891796b7313b7d163030b1e6a43036f040662cfa3e967900e952a1b",2019-03-29 04:54:29,4,3,1,2,5,1,2,28,1,7,3,113,4,1,2,2,10,3,2,1,NA,353,1.02060044958806
"354","f1f40bf42981440f043756db7ba18c9df9289868cd9fa63567d5421759fd8cd7",2019-03-29 04:54:40,1,3,2,1,3,1,2,14,2,7,1,980,1,1,1,4,1,1,1,2,240189,354,0.614393870441535
"355","5c50769360fdec7b5d9ef0b5698aed14fa33828091dd6c70df0ed85b3ce50b87",2019-03-29 04:54:52,4,3,2,2,3,1,2,18,2,7,2,347,3,1,2,3,10,3,1,2,149231,355,0.954341333290293
"356","ff21d6793ac2873cf8442f1c1466159324df2d1c9073ec705254144c85894a1a",2019-03-29 04:55:16,4,3,2,2,5,1,2,45,1,4,4,185,4,3,2,2,1,4,2,1,110705,356,0.818197715592869
"357","f845fb58de6c9cf2597029dc276afbd229d8934f96e0fbc3d1511251ffa3f2bc",2019-03-29 04:55:39,4,3,2,2,4,1,2,27,3,7,4,91,4,1,1,1,10,4,2,1,228778,357,1.34919434904202
"358","f428173b99c3d36e69af4818167403e726eabf5428383e1dfa00118a01e07a6d",2019-03-29 04:56:26,4,3,2,3,3,2,2,70,5,7,3,1087,4,1,2,2,1,4,2,1,166018,358,0.323073829131908
"359","20f106174230ee9f8cb24a00808ac1d329beb62bccbceec06decb0df3b1c2672",2019-03-29 04:56:46,3,3,1,3,3,2,2,1148,4,7,3,45,4,1,1,2,1,4,2,1,204501,359,0.323073829131908
"360","eea3fc77265ae9e865b2d8f6d89486c345cecfa0f4b4d8d4e42a6a80dcb23592",2019-03-29 04:58:12,4,3,1,2,3,3,2,4,3,7,4,104,4,3,2,2,1,4,2,1,204796,360,1.34919434904202
"361","fdd7d9a9fe6360920df3629d6cac14eedb8a87ded57932c679014a505d0779e0",2019-03-29 04:58:57,4,3,1,2,3,1,2,284518,3,1,3,843,4,1,2,4,1,4,1,3,225511,361,3.00002917592654
"362","c5910adf2d05ca98b1b5a246df1a0662c0cf5a88c97c79c459177b6aec03a6dc",2019-03-29 04:59:14,4,3,1,2,1,1,2,55,6,7,4,230,4,1,2,4,1,4,2,1,196088,362,1.34919434904202
"363","dbf809ad68af07a0d88b7cb9fa263e6a7302bcb3f576f1e053de3a97d710793b",2019-03-29 05:00:02,4,2,1,2,4,1,2,121315,2,1,3,245,2,1,1,4,4,2,1,2,228796,363,3.00002917592654
"364","2b475afc6c25d551bfdd23142cb247d587715995d7cb3a956ba9956169397a0c",2019-03-29 05:00:08,4,3,2,1,3,1,2,19,2,7,2,31,2,1,1,4,3,2,1,2,170976,364,0.671944248215428
"365","ea80c096116ab0ad40f61c7326c2fdf6e3e2b3315c0b0046bd6867a1d3b600c5",2019-03-29 05:00:45,4,3,1,2,1,1,2,52,2,4,5,143,3,1,2,5,10,5,2,1,186380,365,0.389072813568975
"366","cba21303eb6176fdbf6ce24caca4b837cada73cfa5587869085450a5a3fc5a5a",2019-03-29 05:01:24,4,3,1,2,3,1,2,28,2,7,3,393,4,1,2,2,4,3,2,1,178420,366,1.02060044958806
"367","23cd1101fa36439c4dda524ddf88c3be020ce6a48e1b2d38abd472be501c812f",2019-03-29 05:01:45,4,3,1,1,1,1,2,2547,2,7,1,57,5,2,1,3,9,2,2,3,NA,367,0.614393870441535
"368","6df8fa633c37e25394a7550b575783f9c6a26bbb4676db9c532871a29962bedf",2019-03-29 05:01:53,4,3,1,1,5,1,2,27,2,4,3,125,2,1,1,3,19,2,2,1,110644,368,0.435781722618561
"369","6db1de9ff3c2e46e752a8796d8241e30d2e223c73032579426c4558446fcca63",2019-03-29 05:02:37,4,3,1,2,8,1,2,55,2,7,1,143,4,1,2,3,9,4,1,1,186380,369,0.872604337398202
"370","a77b42e23a47d2be5d5234ef9b4dfd073f4682c5b814ebc8f35d6515a906ed28",2019-03-29 05:03:22,4,2,1,1,2,1,2,141921,2,7,2,442,NA,2,2,3,19,2,2,3,216597,370,0.671944248215428
"371","47867c49108ccef40c90d28200c23cadba26a068f95aa2caf7a9f6d87c35d40a",2019-03-29 05:04:49,4,3,1,1,3,1,1,11,2,4,4,92,3,1,2,3,9,3,2,1,126614,371,0.576086594719876
"372","a8a1fd356200af539819178259b9f4db49391a9746896a658b2d94f9aaf2fbff",2019-03-29 05:05:22,4,3,1,2,3,1,2,26,3,7,2,391,4,1,2,2,9,3,2,1,145600,372,0.954341333290293
"373","4eccfcc3d92bed5276aa8c06f1dc0817634fe8c089ef71c8ae144cebe338d8a3",2019-03-29 05:05:26,4,2,1,1,5,2,2,13,2,7,1,1169,4,1,1,3,3,4,2,1,236328,373,0.614393870441535
"374","b9817941de9d09b8f0f1a30d6365eb6d014c280b598281ada06ece7f47f63c63",2019-03-29 05:06:25,4,3,1,2,5,1,2,46,2,1,2,397,4,1,2,2,1,4,2,1,104151,374,3.00002917592654
"375","d52fc3ae0ebed6935557c45fd3ae5e394b6720974f508cdbc088be3190f6d6fd",2019-03-29 05:07:29,4,3,2,2,4,1,2,27,2,4,3,91,NA,2,2,NA,NA,NA,2,1,228778,375,0.618927107854343
"376","acfe587869d70ecb209d944938d08630ec403558f61aa266d351b03d4bd2689a",2019-03-29 05:07:31,1,3,1,1,3,1,2,25,2,7,2,162,3,2,1,4,9,3,2,3,145637,376,0.671944248215428
"377","d08232302a43d725873f5b92aba3139e7e4812ece7b0ba2b4a8071f59a0d47f9",2019-03-29 05:07:50,4,3,1,1,4,1,2,25,2,7,3,161,2,1,2,4,4,2,1,2,486840,377,0.718596772354376
"378","71584842d585a88de54b6cb2859d6119e2f64d0878712f4c52fbb73ab2b23de3",2019-03-29 05:08:23,4,3,2,2,5,2,2,28,3,7,2,36,3,1,2,2,1,3,2,1,110635,378,0.954341333290293
"379","63df743187d9e00b264462bc621f08088b30f32e0251795605b218f5ad500653",2019-03-29 05:08:30,4,3,1,1,4,1,2,27,2,1,3,18,2,2,1,4,19,2,1,2,NA,379,2.73459471934377
"380","826908e3f41198612d22a43556d301d7cd63977a2da00fd04610fc6f6681787e",2019-03-29 05:09:11,4,3,2,1,2,2,2,192763,2,7,1,10,5,1,2,3,9,2,1,3,215062,380,0.614393870441535
"381","893011d7cc09439a8b8aa4714f4d148ea9695b69a3507687dfce9c6ecc033e90",2019-03-29 05:09:40,4,3,1,3,1,1,2,28,3,1,4,397,4,1,2,3,1,4,2,1,104151,381,1.62528020484933
"382","2ddb370d3870fe0c5cbe755727974dd24c6b8901e321977bb043aa5370d7c82c",2019-03-29 05:10:43,4,3,1,2,4,1,2,7032,4,7,1,712,4,2,2,2,1,4,2,1,157951,382,0.872604337398202
"383","587d443cf506955d593a87637b9141eb35a3bfcbbeb6e04bcefc61af4843b4e2",2019-03-29 05:12:33,4,3,1,1,4,1,2,19,1,7,1,91,4,1,2,3,9,4,2,1,228778,383,0.614393870441535
"384","ea655babaca6d3dd493cb1d1c8fefe3b3eda1c1d94b87d013bfec227c53eacc4",2019-03-29 05:13:03,4,3,1,2,4,1,2,26,2,6,3,304,4,1,2,2,10,3,2,1,NA,384,0.633363051127919
"385","bc0c6b45ce9a9eb13ec28c8e1ef9c892dd97906ba1a8607c980c4b7947e962c1",2019-03-29 05:13:29,4,NA,1,2,NA,NA,NA,NA,1,7,3,7,4,1,2,2,4,4,2,1,217156,385,1.02060044958806
"386","0408548a2a2a73365bd976659b8308e268f43ec965d8b0dd743419571741d44a",2019-03-29 05:13:48,4,3,1,1,3,1,2,51,2,7,4,393,4,1,2,3,1,4,1,1,178420,386,0.949957159916681
"387","9102877a254742405e96b12c87aa0a37587595e168f69381d24c6b3c0ce82598",2019-03-29 05:13:56,4,3,1,1,1,1,2,33,2,7,4,732,4,1,2,2,9,3,2,1,201432,387,0.949957159916681
"388","9b8626e98367c708c4ed1769b2eda4b763a0bab01199957973db4fccea192f70",2019-03-29 05:14:01,3,3,1,2,4,5,2,541,4,7,4,661,4,1,2,2,1,3,2,1,200004,388,1.34919434904202
"389","55ed64e8cb7121364e6bdcc9009a80c30a4be063ec6acacf0bbfc838f37207e2",2019-03-29 05:14:17,1,3,1,1,1,1,2,27,2,7,3,104,4,1,2,2,1,3,2,1,204796,389,0.718596772354376
"390","b23e38071a3b8dae07c91737ef0c97245b2c917691ee7b57353ed5573e9efc2e",2019-03-29 05:14:39,4,3,1,2,4,1,2,2522,2,7,3,7,4,1,2,2,1,4,2,1,217156,390,1.02060044958806
"391","8ef1d40080151796dc5d94f37389ed76c69783fc520770faf3e34dcbf6510154",2019-03-29 05:14:42,4,2,1,3,1,1,2,945,3,7,3,230,4,2,2,2,9,4,2,1,196088,391,0.323073829131908
"392","90f9e3d845099f8080e9c93df8d063ecaccd5032ebc512e18965803bb358f780",2019-03-29 05:14:56,4,3,1,2,3,1,2,1859,2,7,1,397,4,2,2,2,9,3,2,1,104151,392,0.872604337398202
"393","0ae62217d623d9389e6ea7e20429cf58bfb33decd5015338a84516df5e485c96",2019-03-29 05:15:16,4,3,1,2,5,1,2,48,2,1,4,125,3,2,2,5,19,5,2,3,110644,393,3.00002917592654
"394","32fac76c4da2af685a965b20ad7869b8903517e6c97dc37a362c450e22353a7e",2019-03-29 05:16:08,4,3,1,1,4,1,2,27,2,7,2,66,4,2,2,3,9,3,2,1,227757,394,0.671944248215428
"395","487c5902d1d885a15c4ebf3df8c1c53c8cac5c17561456d6a1277239c5e09ac6",2019-03-29 05:16:20,4,2,1,2,5,1,1,52,2,7,1,36,4,1,1,2,1,4,2,1,110635,395,0.872604337398202
"396","59c0b9a6a300527de26849ff4a1ab64492f8a5ee30f0c449be61049909022862",2019-03-29 05:16:56,4,2,1,1,2,1,2,11,2,7,3,80,3,1,2,3,9,4,1,1,182670,396,0.718596772354376
"397","7498c0ac855a59c76fdf58a1f84f8a8e4d44b8c769b4b6b7164aa5f1e9869021",2019-03-29 05:17:50,4,3,2,2,5,1,2,12,2,4,4,125,2,2,1,3,2,3,2,2,110644,397,0.818197715592869
"398","86db348c8699b6d8b19fa695ad63a9d1331a6b645a5e1ca9f36fe37cc92cffc6",2019-03-29 05:17:51,4,3,1,1,3,1,2,1153,3,7,3,171,4,2,2,4,1,4,1,1,207500,398,0.718596772354376
"399","2c10fc6976d68b0ea60b79cdb72de5076feb1ff751caf5b83fed315cff479be7",2019-03-29 05:19:14,4,3,1,1,4,5,2,27,2,7,3,40,4,1,2,2,10,3,1,1,199193,399,0.718596772354376
"400","7b532d160d32ce95ffba01521a4c06ea752fda92dd88bc49f1f8f2f9ed7682df",2019-03-29 05:19:42,1,3,1,1,2,1,2,1315,2,7,1,78,4,1,2,4,9,4,1,1,199120,400,0.614393870441535
"401","e371a6bc11782a56f133b46b16aa931c208a7f1cfd98dc8b0ce23bac9d9f9642",2019-03-29 05:21:17,4,3,1,2,3,1,2,133857,2,7,3,189,4,1,2,2,9,3,2,1,178396,401,1.02060044958806
"402","f9ebc5c57876b01335c865985e30fb6ff2fc85e493ec9092c682fd5a5892f856",2019-03-29 05:21:21,2,1,1,2,5,2,2,1458,2,7,1,11,4,1,2,2,9,3,2,2,190150,402,0.872604337398202
"403","ca54cb166df63916f3bb385504a013652a78cf22af8d095d2efecb953188ca4d",2019-03-29 05:22:00,4,3,1,2,4,1,2,13,2,2,3,119,4,1,2,2,10,4,2,1,100751,403,3.00002917592654
"404","251720a31368ef33dbae561d4ea33bf36c47e7f5405365ecdd5903f816f9e1b2",2019-03-29 05:22:16,4,3,1,1,3,1,2,18,2,7,1,595,5,1,1,4,10,4,1,3,179566,404,0.614393870441535
"405","b090f5ca072d82c03d0aaf48bedd7c9343cd6cebd39da8beea4155f4c5224a72",2019-03-29 05:23:22,4,3,1,2,3,2,2,12,3,7,4,171,4,1,1,3,19,4,2,1,207500,405,1.34919434904202
"406","7ef897578e13a05515075c51c595f680f1e7cbe24198f5c30c5e850d250e4340",2019-03-29 05:23:26,4,2,1,2,5,1,2,13,2,4,4,125,4,1,2,2,1,3,2,1,110644,406,0.818197715592869
"407","66de572d41d2ee47e29fe83d0c61fc2717582227b8e682cc89502671c89f5dc1",2019-03-29 05:23:40,4,3,1,2,1,2,2,6552,3,7,2,52,4,1,2,2,10,4,2,1,167835,407,0.954341333290293
"408","77deb8de00263936277ff3c0cf2af03e394507061da18b511a1f5d520afb5dbf",2019-03-29 05:24:09,3,3,2,1,3,1,2,27,2,7,4,154,5,2,2,3,19,3,2,3,NA,408,0.949957159916681
"409","a92a64b99cf893b188633822bfef0203bb536f17abaf737bc1c8fbe439ae9c72",2019-03-29 05:24:22,4,3,1,2,4,1,1,58,2,7,3,41,4,1,2,2,9,3,2,1,217882,409,1.02060044958806
"410","1fa0c415207457d5f77dd53085dc8c335a108dc9d346413b6dbf4d6ee9e1fbd6",2019-03-29 05:24:31,4,3,1,1,1,1,2,1945,2,7,2,147,4,1,2,3,19,3,1,1,166629,410,0.671944248215428
"411","8bb12ca722ec59512694b460ea8dba64c3c012e9db9449e1bb2860b510510d74",2019-03-29 05:25:37,4,3,1,2,3,1,2,65,2,7,2,397,4,1,2,2,1,3,2,1,104151,411,0.954341333290293
"412","6e1fa4e60eda6835c5af9057c44fde6ef9f18f6665ed789ef0149410b47fe9a7",2019-03-29 05:28:16,5,3,1,1,4,1,2,1115,1,1,4,66,1,1,1,2,9,2,1,2,227757,412,3.00002917592654
"413","39bddef4c71d87eb458e803ac244339cf880f1f1d873cac9be939596d8c673bb",2019-03-29 05:28:33,4,3,1,2,5,4,2,27,2,7,2,92,4,1,2,4,9,2,2,3,126614,413,0.954341333290293
"414","fd14fab34120e4a0da68fe36e1294020584e085576deba98eb68e554954544eb",2019-03-29 05:29:02,4,3,2,1,2,2,2,2548,2,7,1,60,3,1,2,3,2,2,1,3,199847,414,0.614393870441535
"415","7ae5a4c675d9a6212b0f2f206613bb0e266bf73c7ee77d7a1cf9586884fc44b9",2019-03-29 05:29:11,4,3,1,2,3,2,2,17,3,1,4,225,3,1,2,2,9,3,2,1,211440,415,3.00002917592654
"416","35c93c26e1e90cc7896b143aa62d6c6a50f02b909992a4b7e73f51b032330b0e",2019-03-29 05:29:53,4,3,2,2,4,1,2,15,2,4,3,304,4,1,2,2,10,3,2,1,NA,416,0.618927107854343
"417","0cf4af5f8703746770fb04198af2534f662e66fe27bf37209c56581105005a4d",2019-03-29 05:30:18,4,3,2,1,4,1,2,52,2,7,2,234,4,1,2,3,10,3,2,1,228787,417,0.671944248215428
"418","b30449d290f27371e1a8f51291a35c61502c6208d28ef8da131f37ad3308fa35",2019-03-29 05:31:01,4,3,2,2,3,1,2,1513,2,7,4,104,2,1,1,4,4,2,1,2,204796,418,1.34919434904202
"419","3bff6617cd28eec5e0f01d0184335a7fe41f584ab6f728e4073dc689dcd93395",2019-03-29 05:31:22,4,3,1,2,1,5,2,12,3,7,4,501,3,2,2,2,9,3,2,3,221759,419,1.34919434904202
"420","26bf64b1b9a6f02b89119184f4c22d3cf93bff6ffb571e0073dea103c97b9803",2019-03-29 05:32:01,4,3,1,2,2,1,3,2852,4,7,1,710,4,1,2,3,19,3,2,1,184782,420,0.872604337398202
"421","203d2f867cb9de2a49e6de50ea1062a40b94217a5b7aa67103724b4c14ba5050",2019-03-29 05:32:47,4,3,1,2,3,1,2,5012,2,2,3,92,4,1,2,2,19,3,2,1,126614,421,3.00002917592654
"422","74d15eee42578f17a906da84460025d369c1657760c900c631d260b980b1f84f",2019-03-29 05:33:20,4,3,1,3,2,2,2,2952,7,7,2,147,4,1,2,2,4,4,2,1,166629,422,0.302099326890746
"423","6b0064664f4e9d2e4cca6177e75ec83d8a43da48430b039108bebbf82cad6fa5",2019-03-29 05:33:33,4,3,2,1,4,1,2,7,2,7,2,41,2,1,1,4,2,1,1,2,217882,423,0.671944248215428
"424","29ca14da3efd219d6a844ad9ceb8e1f91cbe591c1dfe78d8802eb0dd31a7ed24",2019-03-29 05:35:20,4,3,1,1,5,1,2,1113,7,6,1,397,4,1,2,4,19,4,1,3,104151,424,0.381279840249145
"425","fed8d1d0f3092cb78f42136e54c121235d03cde55257fdc2c0cbea53b5010fe7",2019-03-29 05:35:25,4,3,1,1,2,1,2,48,1,7,1,430,4,2,2,2,19,3,2,1,214625,425,0.614393870441535
"426","283e06b05c85afee6af20a170dfe514584391dd0450bd364af30bd3f5ed70bae",2019-03-29 05:36:24,1,2,1,1,3,1,2,27,1,1,1,840,4,1,2,2,19,4,1,1,200332,426,2.33805424452707
"427","ff4f7ba6ebea626cd2a654a28f617aae20cd3ca879c780bc724b5209d9f2833f",2019-03-29 05:36:59,1,3,1,1,5,1,2,334841,1,7,4,397,4,1,2,1,9,4,2,1,104151,427,0.949957159916681
"428","991a148e3859e71fe4ee303f44b0f59717349c735d9ce8da49912998286fd410",2019-03-29 05:37:20,2,3,1,2,1,1,2,14,2,4,2,397,4,2,2,5,1,5,2,1,104151,428,0.578745307781934
"429","e202aaecfd288aa641774163fb7972f56ff75c5c7b3c7f49a460bd440e042c09",2019-03-29 05:37:33,4,3,1,2,3,2,2,29,3,7,1,431,4,1,2,2,10,4,2,1,174233,429,0.872604337398202
"430","e97767a8bb88f2522bd13c21cf951bca0c0d227476c22b0d471579b13c5770e8",2019-03-29 05:37:41,4,2,2,1,3,2,2,5758,2,7,2,17,2,1,2,4,8,2,1,2,179867,430,0.671944248215428
"431","ef14e20b9ecf8eee4dfc6e93f6dbda7a4cba8b33729a93ad3a6802533d54060f",2019-03-29 05:37:51,4,2,1,2,2,1,2,25,6,7,3,397,4,1,2,2,10,4,2,1,104151,431,1.02060044958806
"432","ba36ed9c62f6e1f93c0fa4589af521070e9ef8103725cf4472ebcb7c4f8c5d25",2019-03-29 05:38:53,4,3,2,1,2,1,2,25,2,7,4,31,4,1,1,2,1,3,2,1,170976,432,0.949957159916681
"433","4466e5d71425866a0cad2d6ce43762ef336de6d6d8076529660b0c9b41d45bc9",2019-03-29 05:39:23,4,3,2,2,5,1,2,28,3,7,4,406,4,1,2,2,19,3,2,1,NA,433,1.34919434904202
"434","a0a0cf2c83e1d2e64d7e41c3a82ac1330093f484ec1bb204baf9684a45757ca7",2019-03-29 05:39:33,4,3,1,1,3,1,2,3955,6,7,3,1019,1,1,1,4,9,1,1,2,147703,434,0.718596772354376
"435","22fa5ed8a562fe9aa8de27f5dfa4f58e9c157908e136370e81da142c61733b97",2019-03-29 05:40:49,2,2,1,2,5,1,2,18,2,6,1,125,4,1,1,2,10,3,2,1,110644,435,0.541519794337787
"436","4b551bc015b68561cfcb32e2122f34f1abeed88f2d86d13ea78061306b01a322",2019-03-29 05:41:52,4,3,1,1,3,1,2,27,2,7,4,343,4,1,2,2,9,3,2,1,126775,436,0.949957159916681
"437","461985ba18a4aba7f02bb45bb701ce34802b8059284fada4ecf09186cf92a52b",2019-03-29 05:42:01,4,3,1,2,3,2,2,26,2,7,3,342,4,2,2,5,1,5,1,1,169798,437,1.02060044958806
"438","e531d2dcd58b6961b43d5476a1ac20f2b2f1e27f3c3dc41b7dbe03ff594811f8",2019-03-29 05:43:07,4,2,2,2,3,2,2,4,2,7,4,228,3,1,2,2,19,3,1,1,NA,438,1.34919434904202
"439","03411976aabb677a7b8c94b06e970d2dcb774c3ea3703d80609edecef294444a",2019-03-29 05:44:26,4,2,2,2,2,2,2,53,2,7,1,80,3,1,2,3,19,3,2,1,182670,439,0.872604337398202
"440","8e6e097dab4dd2b048c612a5c8c4115922a5f85ff87d405e7ceb3545580ca18f",2019-03-29 05:44:34,4,3,1,2,4,1,2,1213,7,4,3,397,3,2,2,4,9,3,2,1,104151,440,0.618927107854343
"441","ddeb8ba4ba273f18c3669f4c6a079bfba756066b9848cbc6dd1d87c8930685f4",2019-03-29 05:44:46,4,3,1,1,5,1,2,27,2,7,1,36,4,1,2,3,10,3,1,2,110635,441,0.614393870441535
"442","3060bdc4f28884f4c6a38aab7ce03b133b4c4396a900fefc1aec3a7627ba1c4f",2019-03-29 05:46:02,4,3,2,3,3,1,2,13,7,7,3,323,4,1,2,2,9,2,2,1,126818,442,0.323073829131908
"443","f856b2ed5c368cfddb2c0a6284eda426a33a8f3ede4a6fa6260181ca12f3fe72",2019-03-29 05:46:11,4,3,1,3,4,1,2,13,3,7,2,41,4,1,2,2,10,4,2,1,217882,443,0.302099326890746
"444","aaf5ce904235c931a2db29b024b6a6a0a7074275b8afcffa6ad4182f99dba457",2019-03-29 05:46:33,4,3,1,1,3,1,2,19,2,7,3,980,3,1,2,2,1,4,2,1,240189,444,0.718596772354376
"445","a1b8e44c9b80e4901b87e49f63d36f4af579040b6ff2b308e8fb3a5d68c38df2",2019-03-29 05:46:38,4,3,1,2,4,1,2,18,2,7,1,474,4,1,2,1,9,4,2,1,106458,445,0.872604337398202
"446","ccd5f836f5072e44b4077405ec24dc1efa079e96abbdba0c304958e81a24747c",2019-03-29 05:46:43,3,3,1,2,3,1,2,69,3,7,2,463,4,1,2,3,9,3,2,1,179557,446,0.954341333290293
"447","eb1f5c63206cdcf55f5de02eb7a87c7534c5a6f3bc21dd025d8064d65bd15800",2019-03-29 05:48:21,4,3,1,2,3,1,2,19,2,1,2,18,4,3,2,2,9,3,2,1,NA,447,3.00002917592654
"448","6cfc096497dd1a1f8e5540c4aaed25943e4acbc4c26d4b3db97ede610a1e0ae1",2019-03-29 05:48:40,4,3,2,2,1,1,1,5873,7,7,2,143,4,1,2,2,1,4,2,1,186380,448,0.954341333290293
"449","92b4000538f00609ebf353b2a61cf4a6e5eb300de410be10a9e2f90341942924",2019-03-29 05:49:32,4,3,2,1,4,4,2,27,2,7,4,394,3,2,2,3,19,3,2,3,100858,449,0.949957159916681
"450","d92fa4eb19ff14a6590ccbf634b677614bbc1929765113c48723bc26eeb6b775",2019-03-29 05:50:49,5,3,1,1,5,1,2,1112,2,4,4,1268,4,1,2,3,1,4,2,1,366711,450,0.576086594719876
"451","f925ca64d993ad1128aee61d00a361b82329a52dbcfa3d506b34b88f452fb3da",2019-03-29 05:51:32,4,3,2,2,5,1,2,11,2,7,2,104,4,1,2,2,19,3,1,1,204796,451,0.954341333290293
"452","1a1f32103497a6608bcf497454cbd148b8b1c3d8f943d31c8ac3fc4dd84305c7",2019-03-29 05:51:44,2,3,1,2,5,1,2,27,2,7,1,343,3,1,1,3,19,3,1,3,126775,452,0.872604337398202
"453","0697a5bcd6b0ae6b3ff58e9b1fbb5c86fede3b5e1f07f046e195b6a1427b7a7d",2019-03-29 05:52:14,4,3,2,2,7,2,2,27,2,4,1,40,4,2,2,3,19,3,2,3,199193,453,0.529177190804704
